,GEOID,StateName,CountyName,TractName,ALAND,AWATER,N_Adders,IRA_ec,Brownfield,IRA_LIC_C1,IRA_LIC_TL,HUD_Count,IRA_LIC_AS,IRA_CEJST,Com_npv_map,NPV_com_na,NPV_com_st,NPV_com_m,PB_com_na,PB_com_m,Res_npv_map,NPV_res_na,NPV_res_st,NPV_res_m,PB_res_na,PB_res_m,Total_Pop,P_Hispanic,P_nh_Black,P_nh_White,P_nh_Asian,P_nh_Native,P_nh_Other,Median_inc,P_Poverty,P_OwnerOcc,SVI,GOV1_count,GOV1_kW_ca,GOV1_kWh_p,GOV2_count,GOV2_kW_ca,GOV2_kWh_p,EDU1_count,EDU1_kW_ca,EDU1_kWh_p,EDU2_count,EDU2_kW_ca,EDU2_kWh_p
364,9140130102, Connecticut, Naugatuck Valley Planning Region,Census Tract 1301.02,7464338,419365,0,0,1,0,0,1,0,0,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,3531,15.89,11.19,69.07,1.16,0,2.69,92254,5.2,74.1,31.1,15,32,40324,0,0,0,1,0,0,0,0,0
365,9170361500, Connecticut, South Central Connecticut Planning Region,Census Tract 3615,3069153,52755,1,0,1,100,0,1,0,0.48,Middle third,51,4,13815.777,53,13.983,Upper third,93,2,5420.8,10,9.374,7785,27.86,22.7,30.71,6.53,0.44,11.77,42284,15.5,34.4,90.7,25,1690,2072763,0,0,0,2,28,34780,0,0,0
366,9130541600, Connecticut, Lower Connecticut River Valley Planning Region,Census Tract 5416,676257,200773,1,0,10,100,0,1,100,100,Lower third,38,1,5841.73,24,10.933,Upper third,93,2,5108.783,12,10.71,1567,10.34,13.78,65.67,6.13,0,4.08,34321,24.6,9.5,85.8,23,7720,9468838,2,679,832946,5,286,351657,0,0,0
367,9110473700, Connecticut, Capitol Planning Region,Census Tract 4737,7202666,878735,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5668,9.02,51.27,33.03,2.51,0,4.18,106953,5.9,71.8,33,7,1134,1391019,0,0,0,7,2656,3257575,0,0,0
368,9110473800, Connecticut, Capitol Planning Region,Census Tract 4738,1830834,173905,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,1860,8.23,65.32,7.96,2.15,0,16.34,70811,5.5,72.2,44.8,5,698,857130,0,0,0,2,550,674544,0,0,0
369,9110476200, Connecticut, Capitol Planning Region,Census Tract 4762,3985821,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2752,0.84,1.13,90.99,4.14,0,2.91,91466,10.1,89,31,7,91,112264,3,134,165527,1,2699,3310433,0,0,0
370,9110480300, Connecticut, Capitol Planning Region,Census Tract 4803,2936322,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2151,14.74,3.81,73.73,1.91,0,5.81,90700,4.8,90,14.5,1,104,127557,0,0,0,0,0,0,0,0,0
371,9110484200, Connecticut, Capitol Planning Region,Census Tract 4842,34472509,169589,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5791,12.12,11.26,65.31,6.8,0,4.51,115000,11.8,78.9,37.3,14,1716,2105679,2,92,113270,3,682,836760,0,0,0
372,9110500900, Connecticut, Capitol Planning Region,Census Tract 5009,503990,0,1,0,1,100,0,2,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2083,63.56,36.44,0,0,0,0,25714,44.6,9.2,95.4,28,411,504430,0,0,0,1,308,378712,0,0,0
373,9110487500, Connecticut, Capitol Planning Region,Census Tract 4875,11955329,85933,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,7496,8.56,4.47,50.81,32.48,0,3.67,113417,9.1,69.7,26.8,32,1143,1402437,1,90,110940,7,550,675243,0,0,0
374,9110503300, Connecticut, Capitol Planning Region,Census Tract 5033,274891,0,1,0,1,100,0,1,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2589,37.58,52.45,3.75,1.2,0,5.02,37302,15.1,2.5,97.7,0,0,0,0,0,0,1,90,110952,0,0,0
375,9110466101, Connecticut, Capitol Planning Region,Census Tract 4661.01,18479172,94008,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5588,4.44,0.52,87.96,4.6,0,2.49,143565,4.1,81.1,13.4,22,49,60179,0,0,0,8,1173,1438591,0,0,0
376,9110477101, Connecticut, Capitol Planning Region,Census Tract 4771.01,45196855,32236,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4416,1.77,2.24,89.72,4.48,0,1.79,120313,2,87.1,6.3,18,1066,1307710,5,608,746485,4,1584,1942642,0,0,0
377,9110481300, Connecticut, Capitol Planning Region,Census Tract 4813,7834460,676078,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2820,6.56,5.53,79.89,4.96,0,3.05,100954,8.2,85.9,12.2,3,166,203778,0,0,0,1,15,19070,0,0,0
378,9110473601, Connecticut, Capitol Planning Region,Census Tract 4736.01,12483062,1215354,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3214,4.76,25.95,59.93,6.75,0.22,2.4,103295,2.3,95.7,17.5,8,123,152000,0,0,0,4,756,927698,0,0,0
379,9110480400, Connecticut, Capitol Planning Region,Census Tract 4804,4204157,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3775,16.79,7.5,67.1,6.54,0,2.07,100353,8.9,84.5,39.3,3,773,948706,0,0,0,4,1279,1569620,0,0,0
380,9110480500, Connecticut, Capitol Planning Region,Census Tract 4805,3654218,338685,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3302,16.57,2.27,69.96,3.91,0.15,7.15,91776,4.7,89.6,12.9,7,230,282464,1,370,454430,0,0,0,0,0,0
381,9110480600, Connecticut, Capitol Planning Region,Census Tract 4806,1745994,428578,1,0,2,100,0,1,0,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4618,21.44,3.79,47.06,2.12,0,25.6,41466,42.2,24.4,69.5,23,737,904077,2,197,241895,3,253,310953,0,0,0
382,9110480700, Connecticut, Capitol Planning Region,Census Tract 4807,2347045,358555,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2141,14.29,13.36,70.06,0.98,0.42,0.89,59468,11.9,56.3,81,90,182,223572,0,0,0,4,1524,1869646,0,0,0
383,9110480900, Connecticut, Capitol Planning Region,Census Tract 4809,5842613,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2319,9.18,8.02,73.95,1.47,0,7.37,121583,6.1,82.2,13.8,4,313,384635,0,0,0,3,1350,1655738,0,0,0
384,9110510500, Connecticut, Capitol Planning Region,Census Tract 5105,3628284,18483,1,0,2,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3218,40.52,22.37,22.13,8.89,0,6.09,63587,14.3,39.4,66.8,2,121,149289,0,0,0,2,0,0,0,0,0
385,9110511000, Connecticut, Capitol Planning Region,Census Tract 5110,3361298,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3451,32.86,16.84,46.02,3.22,0,1.07,99875,7,90.7,28.7,0,0,0,0,0,0,4,396,486120,0,0,0
386,9110511100, Connecticut, Capitol Planning Region,Census Tract 5111,4134970,16533,0,0,2,0,0,1,0,0.01,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3574,23.25,8.39,60.35,3.89,2.91,1.2,100461,4.9,100,45.3,0,0,0,0,0,0,3,803,985130,0,0,0
387,9110511200, Connecticut, Capitol Planning Region,Census Tract 5112,1899377,59668,1,0,1,100,0,1,0,99.98,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3762,51.81,14.78,23.05,0,0.05,10.31,68631,15.6,67.7,83.2,0,0,0,0,0,0,2,365,448040,0,0,0
388,9110511400, Connecticut, Capitol Planning Region,Census Tract 5114,4350933,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2196,27.09,19.4,42.62,3.37,0.05,7.47,94653,5.8,97.4,24.6,0,0,0,0,0,0,5,1291,1583993,0,0,0
389,9110481200, Connecticut, Capitol Planning Region,Census Tract 4812,6136531,380121,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3748,8.32,3.92,76.6,4.43,0,6.72,91644,9.1,69.3,17.6,8,258,317196,1,400,490633,2,112,137356,0,0,0
390,9110494600, Connecticut, Capitol Planning Region,Census Tract 4946,5803762,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3522,7.98,5.31,65.79,11.3,0.2,9.43,84081,7.9,79.4,55.9,7,1232,1511329,0,0,0,4,3015,3698135,0,0,0
391,9110496100, Connecticut, Capitol Planning Region,Census Tract 4961,3163598,0,1,0,1,100,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,2883,45.99,16.3,27.54,6.07,0,4.09,51176,20.4,36.8,93.3,16,1638,2009002,0,0,0,7,1242,1524329,0,0,0
392,9110496200, Connecticut, Capitol Planning Region,Census Tract 4962,2745056,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4934,16.8,7.36,59.12,14.88,0,1.84,91618,6.4,77.9,48.2,8,60,73608,0,0,0,1,14,18224,0,0,0
393,9110496300, Connecticut, Capitol Planning Region,Census Tract 4963,2125872,0,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3753,15.96,2.32,75.49,2.58,0,3.65,132163,4.5,84.7,31,3,455,558208,0,0,0,3,246,302822,0,0,0
394,9110430203, Connecticut, Capitol Planning Region,Census Tract 4302.03,5147024,30961,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4017,0.82,1.89,92.81,1.12,0,3.36,102708,1.8,91.6,14,15,615,754285,0,0,0,1,81,99828,0,0,0
395,9110477200, Connecticut, Capitol Planning Region,Census Tract 4772,36070570,132560,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,3076,3.28,1.95,87.52,0,0,7.25,124605,2.1,97.1,11,9,240,294336,0,0,0,0,0,0,0,0,0
396,9110462201, Connecticut, Capitol Planning Region,Census Tract 4622.01,22009143,382431,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5351,6.13,2.06,83.39,6.97,0.28,1.18,127398,5.2,77.3,35.4,35,1313,1610447,7,224,275878,14,2063,2531203,0,0,0
397,9110464102, Connecticut, Capitol Planning Region,Census Tract 4641.02,10848403,1086829,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4630,1.43,3.59,90.63,0.39,0.32,3.65,78154,5.9,68,23.7,60,1299,1594160,6,308,378001,8,215,264362,0,0,0
398,9110520100, Connecticut, Capitol Planning Region,Census Tract 5201,14545605,61531,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,5735,6.4,0.87,80.3,9.56,0,2.88,152829,2.3,87.3,7,27,868,1065300,0,0,0,6,1985,2434833,0,0,0
399,9110520202, Connecticut, Capitol Planning Region,Census Tract 5202.02,35226588,209633,0,0,1,0,0,1,0,0,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,4136,13.9,0.99,73.69,8.29,0,3.12,170862,2,96.5,5.9,30,166,203778,1,81,99632,3,971,1191643,0,0,0
400,9110501700, Connecticut, Capitol Planning Region,Census Tract 5017,297599,0,1,0,1,100,0,1,100,100,Middle third,45,3,9661.516,63,15.317,Upper third,89,0,3823.465,11,10.327,1657,56.67,43.21,0.12,0,0,0,34172,44.7,11.3,89,5,68,84265,0,0,0,0,0,0,0,0,0
